state,prov_type,prov_description,source_id,board_name,board_profession_codes,lic_prefix_in_psv,psv_row_count,routing_status
ID,DT,Dietitian/Nutritionist,,,,D:1,1,NOT_CONFIGURED
ID,LPC,Licensed Professional Counselor,ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET","LPC:38, LCPC:28, (none):9",75,CONFIGURED
ID,MT,Massage Therapist,,,,LMFT:3,3,NOT_CONFIGURED
ID,MW,Midwife,,,,MID:1,1,NOT_CONFIGURED
ID,NP,Nurse Practitioner,,,,"(none):84, NP:2, N:1, CS:1",88,NOT_CONFIGURED
ID,OP,Optometrist (OP),ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",ODP:4,4,CONFIGURED
ID,OT,Occupational Therapist,ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",OT:1,1,CONFIGURED
ID,PAS,Physician Assistant,ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",(none):2,2,CONFIGURED
ID,PH,Pharmacist,,,,"MC:6, M:5, PT:2, O:2, (none):1",16,NOT_CONFIGURED
ID,PN,Practical Nurse (LPN),ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",(none):2,2,CONFIGURED
ID,PT,Physical Therapist,ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",PT:6,6,CONFIGURED
ID,SH,Speech-Language Pathologist,ID_DOPL,Idaho Division of Occupational and Professional Licenses,"MD,DO,RN,LPN,DC,OD,PT,PTA,OT,OTA,PA,PHARM,SW,LPC,AUD,SLP,PSYCH,DIET",SLP:3,3,CONFIGURED
ID,SW,Social Worker,,,,"LCSW:42, LMSW:18, (none):13, LCPC:1, LSW:1, MBTSWO:1",76,NOT_CONFIGURED
IL,ABA,Applied Behavior Analyst,,,,(none):54,54,NOT_CONFIGURED
IL,AU,Audiologist,,,,(none):2,2,NOT_CONFIGURED
IL,CP,Clinical Psychologist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC","(none):11, PSYPACT:9, PS:1",21,CONFIGURED
IL,DAC,Drug & Alcohol Counselor,,,,(none):1,1,NOT_CONFIGURED
IL,DC,Doctor of Chiropractic,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):1,1,CONFIGURED
IL,DP,Doctor of Podiatric Medicine,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):1,1,CONFIGURED
IL,DT,Dietitian/Nutritionist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):22,22,CONFIGURED
IL,LC,Licensed Counselor,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC","L:5, (none):1",6,CONFIGURED
IL,LPC,Licensed Professional Counselor,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):36,36,CONFIGURED
IL,MT,Massage Therapist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):2,2,CONFIGURED
IL,NP,Nurse Practitioner,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):13,13,CONFIGURED
IL,NSA,Nursing Specialist,,,,(none):3,3,NOT_CONFIGURED
IL,OP,Optometrist (OP),IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):23,23,CONFIGURED
IL,OT,Occupational Therapist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):31,31,CONFIGURED
IL,PAB,Physician Assistant (Board),,,,(none):17,17,NOT_CONFIGURED
IL,PAS,Physician Assistant,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC","(none):207, MG:1",208,CONFIGURED
IL,PH,Pharmacist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC","(none):22, OS:2",24,CONFIGURED
IL,PT,Physical Therapist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):1,1,CONFIGURED
IL,SH,Speech-Language Pathologist,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):4,4,CONFIGURED
IL,SW,Social Worker,IL_LICENSING,Illinois Department of Financial and Professional Regulation — Professional License Data,"MD,DO,RN,LPN,APRN,DDS,DMD,PharmD,PT,OT,PA,SW,LCSW,LPC,MFT,MT,OD,SLP,PSYCH,RD,ACUP,DPM,RRT,AT,DC",(none):634,634,CONFIGURED
IN,ABA,Applied Behavior Analyst,,,,"(none):75, RBT:3, BA:1",79,NOT_CONFIGURED
IN,AU,Audiologist,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):7,7,CONFIGURED
IN,CP,Clinical Psychologist,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT","(none):8, PSYPACT:2",10,CONFIGURED
IN,DAC,Drug & Alcohol Counselor,,,,(none):13,13,NOT_CONFIGURED
IN,DP,Doctor of Podiatric Medicine,,,,(none):1,1,NOT_CONFIGURED
IN,DT,Dietitian/Nutritionist,,,,(none):21,21,NOT_CONFIGURED
IN,LC,Licensed Counselor,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT","L:4, (none):2",6,CONFIGURED
IN,LPC,Licensed Professional Counselor,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT","(none):337, TH:1",338,CONFIGURED
IN,MT,Massage Therapist,,,,"(none):63, TH:1",64,NOT_CONFIGURED
IN,NP,Nurse Practitioner,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT","(none):226, TH:2",228,CONFIGURED
IN,NPB,Nurse Practitioner (Broadened),IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):1,1,CONFIGURED
IN,OP,Optometrist (OP),IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):11,11,CONFIGURED
IN,PAS,Physician Assistant,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):2,2,CONFIGURED
IN,PH,Pharmacist,,,,"(none):289, TH:2, E:1, IN:1",293,NOT_CONFIGURED
IN,PN,Practical Nurse (LPN),IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):7,7,CONFIGURED
IN,PT,Physical Therapist,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):1,1,CONFIGURED
IN,RNA,Registered Nurse Anesthetist,,,,"(none):2, APRN:1",3,NOT_CONFIGURED
IN,SH,Speech-Language Pathologist,IN_PLA,Indiana Professional Licensing Agency,"MD,DO,RN,LPN,APRN,DC,OD,PT,PTA,OT,AUD,SLP,PHARM,PA,PSYCH,SW,MFT,DENT",(none):3,3,CONFIGURED
IN,SW,Social Worker,,,,"(none):449, TH:3",452,NOT_CONFIGURED
KS,ABA,Applied Behavior Analyst,,,,"LBA:10, (none):4",14,NOT_CONFIGURED
KS,CP,Clinical Psychologist,,,,"(none):9, LCAC:1, LMLP:1, PSYPACT:1",12,NOT_CONFIGURED
KS,DC,Doctor of Chiropractic,,,,(none):50,50,NOT_CONFIGURED
KS,DN,Dental/Nurse,,,,(none):1,1,NOT_CONFIGURED
KS,DP,Doctor of Podiatric Medicine,KS_PHARMACY,Kansas State Board of Pharmacy,"RPh,PharmD",(none):1,1,CONFIGURED
KS,DT,Dietitian/Nutritionist,,,,(none):30,30,NOT_CONFIGURED
KS,LC,Licensed Counselor,KS_BSRB,Kansas Behavioral Sciences Regulatory Board,"LSCSW,LMSW,LCP,LCPC,LMFT","(none):1, L:1",2,CONFIGURED
KS,LPC,Licensed Professional Counselor,KS_BSRB,Kansas Behavioral Sciences Regulatory Board,"LSCSW,LMSW,LCP,LCPC,LMFT","LCPC:12, LPC:10, (none):6, LAC:1, LMAC:1, LCAC:1",31,CONFIGURED
KS,MT,Massage Therapist,,,,"LCMFT:15, (none):5, LMFT:2, LCPC:1, LCAC:1",24,NOT_CONFIGURED
KS,MW,Midwife,,,,(none):1,1,NOT_CONFIGURED
KS,NP,Nurse Practitioner,,,,"(none):172, TMP:1",173,NOT_CONFIGURED
KS,NPB,Nurse Practitioner (Broadened),,,,(none):3,3,NOT_CONFIGURED
KS,OT,Occupational Therapist,,,,(none):55,55,NOT_CONFIGURED
KS,PAB,Physician Assistant (Board),,,,(none):1,1,NOT_CONFIGURED
KS,PAS,Physician Assistant,,,,(none):89,89,NOT_CONFIGURED
KS,PH,Pharmacist,KS_PHARMACY,Kansas State Board of Pharmacy,"RPh,PharmD","(none):65, T:1",66,CONFIGURED
KS,PN,Practical Nurse (LPN),,,,(none):24,24,NOT_CONFIGURED
KS,PT,Physical Therapist,,,,(none):138,138,NOT_CONFIGURED
KS,RNA,Registered Nurse Anesthetist,,,,(none):14,14,NOT_CONFIGURED
KS,SH,Speech-Language Pathologist,,,,(none):1,1,NOT_CONFIGURED
KS,SW,Social Worker,KS_BSRB,Kansas Behavioral Sciences Regulatory Board,"LSCSW,LMSW,LCP,LCPC,LMFT","LSCSW:28, LMSW:12, (none):12, LCPC:1",53,CONFIGURED
MA,ABA,Applied Behavior Analyst,,,,"LABA:272, (none):43, BCBA:1",316,NOT_CONFIGURED
MA,AP,Acupuncturist,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP",(none):12,12,CONFIGURED
MA,AU,Audiologist,,,,"AUD:6, (none):1, PTL:1",8,NOT_CONFIGURED
MA,CP,Clinical Psychologist,,,,"LMHC:9, (none):4",13,NOT_CONFIGURED
MA,DAC,Drug & Alcohol Counselor,MA_BSAS,Massachusetts Bureau of Substance Addiction Services,LADC,"(none):6, LMHC:2",8,CONFIGURED
MA,DC,Doctor of Chiropractic,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP","CHI:180, (none):7, CH:2, DC:2",191,CONFIGURED
MA,DP,Doctor of Podiatric Medicine,,,,"PDF:27, (none):3",30,NOT_CONFIGURED
MA,DT,Dietitian/Nutritionist,,,,"LDN:42, (none):15",57,NOT_CONFIGURED
MA,GNC,Genetic Counselor,,,,LMHC:1,1,NOT_CONFIGURED
MA,LC,Licensed Counselor,,,,"RN:12, L:6",18,NOT_CONFIGURED
MA,LPC,Licensed Professional Counselor,,,,"LMHC:356, (none):45, LMFT:3, RN:2, CC:1, MA:1, LMCH:1, APRN:1",410,NOT_CONFIGURED
MA,MT,Massage Therapist,,,,"LMFT:14, (none):3",17,NOT_CONFIGURED
MA,MW,Midwife,,,,RN:11,11,NOT_CONFIGURED
MA,NP,Nurse Practitioner,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP","RN:225, APRN:13, (none):13, MCS:6, MF:1, L:1",259,CONFIGURED
MA,NPB,Nurse Practitioner (Broadened),MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP",RN:5,5,CONFIGURED
MA,NUT,Nutritionist,,,,"LDN:5, (none):1",6,NOT_CONFIGURED
MA,OP,Optometrist (OP),,,,"OPT:6, OD:1",7,NOT_CONFIGURED
MA,OT,Occupational Therapist,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP","OTL:14, (none):5",19,CONFIGURED
MA,PAS,Physician Assistant,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP",PA:4,4,CONFIGURED
MA,PH,Pharmacist,,,,"(none):549, MCS:1, D:1",551,NOT_CONFIGURED
MA,PN,Practical Nurse (LPN),MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP","RN:98, APRN:11, (none):3, MCS:2",114,CONFIGURED
MA,PT,Physical Therapist,MA_HEALTH,Massachusetts Health License Verification,"RN,LPN,MD,DO,PT,OT,DC,PA,NP","PTL:93, (none):18",111,CONFIGURED
MA,RN,Registered Nurse,,,,RN:3,3,NOT_CONFIGURED
MA,RNA,Registered Nurse Anesthetist,,,,RN:2,2,NOT_CONFIGURED
MA,SH,Speech-Language Pathologist,,,,"SLP:15, PSLP:2, (none):2, MASP:1, LABA:1",21,NOT_CONFIGURED
MA,SW,Social Worker,,,,"LICSW:53, LCSW:21, (none):13, LMHC:4, LSWA:1",92,NOT_CONFIGURED
MD,ABA,Applied Behavior Analyst,,,,"LBA:82, (none):2, A:1",85,NOT_CONFIGURED
MD,AP,Acupuncturist,MD_ACUPUNCTURE,Maryland Board of Acupuncture,LAc,"U:17, R:1",18,CONFIGURED
MD,ART,Art Therapist,,,,ATC:2,2,NOT_CONFIGURED
MD,AU,Audiologist,MD_AUDIOLOGY,"Maryland Board of Audiologists, Hearing Aid Dispensers, and Speech-Language Pathologists","AUD,SLP",(none):2,2,CONFIGURED
MD,CP,Clinical Psychologist,MD_PSYCH,Maryland Board of Examiners of Psychologists,PSYCH,"(none):74, A:3, PSYPACT:1",78,CONFIGURED
MD,DAC,Drug & Alcohol Counselor,,,,"LCA:3, AC:1, LGA:1",5,NOT_CONFIGURED
MD,DP,Doctor of Podiatric Medicine,,,,(none):49,49,NOT_CONFIGURED
MD,DT,Dietitian/Nutritionist,MD_DIETETICS,Maryland Board of Dietetic Practice,"RD,LD","DX:14, (none):6, D:1",21,CONFIGURED
MD,GNC,Genetic Counselor,,,,G:2,2,NOT_CONFIGURED
MD,LC,Licensed Counselor,MD_COUNSELORS,Maryland Board of Professional Counselors and Therapists,"LCPC,LCMFT,LGPC","L:4, R:3",7,CONFIGURED
MD,LPC,Licensed Professional Counselor,MD_COUNSELORS,Maryland Board of Professional Counselors and Therapists,"LCPC,LCMFT,LGPC","LC:184, LGP:13, LCA:3, (none):2, LPG:1, ATC:1",204,CONFIGURED
MD,MT,Massage Therapist,MD_MASSAGE,Maryland State Board of Massage Therapy Examiners,MT,LCM:4,4,CONFIGURED
MD,MW,Midwife,,,,R:1,1,NOT_CONFIGURED
MD,ND,Naturopathic Doctor,,,,J:1,1,NOT_CONFIGURED
MD,NP,Nurse Practitioner,,,,"R:43, AC:14, (none):1, A:1",59,NOT_CONFIGURED
MD,NPB,Nurse Practitioner (Broadened),,,,R:2,2,NOT_CONFIGURED
MD,NPS,Nurse Practitioner (Specialty),,,,(none):1,1,NOT_CONFIGURED
MD,OT,Occupational Therapist,,,,(none):1,1,NOT_CONFIGURED
MD,PAS,Physician Assistant,MD_PHYSICIANS,Maryland Board of Physicians,"MD,DO","C:3, PA:1, (none):1",5,CONFIGURED
MD,PH,Pharmacist,,,,"D:28, H:3, CDRH:1, (none):1",33,NOT_CONFIGURED
MD,PN,Practical Nurse (LPN),,,,"R:53, AC:13, (none):1",67,NOT_CONFIGURED
MD,PT,Physical Therapist,MD_PT,Maryland Board of Physical Therapy Examiners,"PT,PTA","CP:5, (none):2",7,CONFIGURED
MD,RNA,Registered Nurse Anesthetist,,,,R:4,4,NOT_CONFIGURED
MD,SH,Speech-Language Pathologist,MD_AUDIOLOGY,"Maryland Board of Audiologists, Hearing Aid Dispensers, and Speech-Language Pathologists","AUD,SLP",(none):2,2,CONFIGURED
MD,SW,Social Worker,MD_SOCIALWORK,Maryland Board of Social Work Examiners,"LCSW,LGSW,LMSW,LSWA","(none):106, LC:3",109,CONFIGURED
ME,ABA,Applied Behavior Analyst,,,,(none):6,6,NOT_CONFIGURED
ME,AU,Audiologist,,,,AP:12,12,NOT_CONFIGURED
ME,CP,Clinical Psychologist,,,,"PS:39, (none):7, CC:1",47,NOT_CONFIGURED
ME,DAC,Drug & Alcohol Counselor,,,,LC:2,2,NOT_CONFIGURED
ME,DC,Doctor of Chiropractic,ME_OPLR,Maine Office of Professional and Occupational Regulation (ALMS),"MD,DO,DC,RN,DDS,RDH,PT,OT,Pharmacy,Multi-Profession","CR:30, CRA:1",31,CONFIGURED
ME,DT,Dietitian/Nutritionist,,,,DI:36,36,NOT_CONFIGURED
ME,LC,Licensed Counselor,,,,L:1,1,NOT_CONFIGURED
ME,LPC,Licensed Professional Counselor,,,,"CC:19, LC:1",20,NOT_CONFIGURED
ME,MT,Massage Therapist,,,,MF:1,1,NOT_CONFIGURED
ME,MW,Midwife,,,,"CNM:2, RN:1",3,NOT_CONFIGURED
ME,NP,Nurse Practitioner,,,,"CNP:72, RN:40",112,NOT_CONFIGURED
ME,NPB,Nurse Practitioner (Broadened),,,,"CNP:1, RN:1",2,NOT_CONFIGURED
ME,NPS,Nurse Practitioner (Specialty),,,,PS:1,1,NOT_CONFIGURED
ME,OP,Optometrist (OP),,,,OPT:15,15,NOT_CONFIGURED
ME,OT,Occupational Therapist,ME_OPLR,Maine Office of Professional and Occupational Regulation (ALMS),"MD,DO,DC,RN,DDS,RDH,PT,OT,Pharmacy,Multi-Profession","OT:86, (none):6",92,CONFIGURED
ME,PAS,Physician Assistant,,,,"PA:17, CNM:1, RN:1",19,NOT_CONFIGURED
ME,PH,Pharmacist,,,,"MD:129, DO:34, (none):1",164,NOT_CONFIGURED
ME,PN,Practical Nurse (LPN),,,,"CNP:7, RN:6",13,NOT_CONFIGURED
ME,PT,Physical Therapist,ME_OPLR,Maine Office of Professional and Occupational Regulation (ALMS),"MD,DO,DC,RN,DDS,RDH,PT,OT,Pharmacy,Multi-Profession","PT:167, (none):11",178,CONFIGURED
ME,RNA,Registered Nurse Anesthetist,,,,RNA:1,1,NOT_CONFIGURED
ME,SH,Speech-Language Pathologist,,,,"SP:52, (none):3",55,NOT_CONFIGURED
ME,SW,Social Worker,,,,LC:53,53,NOT_CONFIGURED
MO,ABA,Applied Behavior Analyst,,,,(none):10,10,NOT_CONFIGURED
MO,AU,Audiologist,,,,(none):1,1,NOT_CONFIGURED
MO,CP,Clinical Psychologist,MO_PSYCHOLOGISTS,Missouri Committee of Psychologists,PSY,"(none):51, PSYPACT:10, R:3, PY:1",65,CONFIGURED
MO,DC,Doctor of Chiropractic,MO_CHIROPRACTIC,Missouri Board of Chiropractic Examiners,DC,(none):3,3,CONFIGURED
MO,DP,Doctor of Podiatric Medicine,MO_PHARMACY,Missouri Board of Pharmacy,"RPh,PharmD,PharmTech",(none):22,22,CONFIGURED
MO,DT,Dietitian/Nutritionist,,,,(none):97,97,NOT_CONFIGURED
MO,LC,Licensed Counselor,,,,L:1,1,NOT_CONFIGURED
MO,LPC,Licensed Professional Counselor,,,,(none):4,4,NOT_CONFIGURED
MO,MT,Massage Therapist,,,,(none):14,14,NOT_CONFIGURED
MO,NP,Nurse Practitioner,MO_NURSING,Missouri State Board of Nursing,"RN,LPN,APRN",(none):68,68,CONFIGURED
MO,OT,Occupational Therapist,,,,(none):3,3,NOT_CONFIGURED
MO,PAS,Physician Assistant,MO_HEALING_ARTS,Missouri State Board of Healing Arts,"MD,DO,PA,RP,RCP,EMT",(none):27,27,CONFIGURED
MO,PH,Pharmacist,MO_PHARMACY,Missouri Board of Pharmacy,"RPh,PharmD,PharmTech","(none):679, R:39, MO:2, MDR:1",721,CONFIGURED
MO,PN,Practical Nurse (LPN),MO_NURSING,Missouri State Board of Nursing,"RN,LPN,APRN",(none):6,6,CONFIGURED
MO,PT,Physical Therapist,,,,"(none):39, R:1",40,NOT_CONFIGURED
MO,RNA,Registered Nurse Anesthetist,,,,(none):3,3,NOT_CONFIGURED
MO,SH,Speech-Language Pathologist,,,,(none):1,1,NOT_CONFIGURED
MO,SW,Social Worker,,,,"(none):26, LCSW:1",27,NOT_CONFIGURED
MS,ABA,Applied Behavior Analyst,,,,(none):1,1,NOT_CONFIGURED
MS,CP,Clinical Psychologist,MS_PSYCH,Mississippi Board of Psychology,PSYCH,"(none):4, PSYPACT:1",5,CONFIGURED
MS,DC,Doctor of Chiropractic,MS_CHIRO,Mississippi Board of Chiropractic Examiners,DC,(none):1,1,CONFIGURED
MS,DT,Dietitian/Nutritionist,MS_DHPL,Mississippi State Department of Health Professional Licensure,"SLP,AUD,OT,LMT,LPC,RD,LPN,RN","D:4, (none):1",5,CONFIGURED
MS,NP,Nurse Practitioner,,,,"(none):18, RN:1",19,NOT_CONFIGURED
MS,NPB,Nurse Practitioner (Broadened),,,,(none):1,1,NOT_CONFIGURED
MS,OP,Optometrist (OP),MS_OPTOMETRY,Mississippi State Board of Optometry,OD,(none):4,4,CONFIGURED
MS,OR,OR,,,,(none):1,1,NOT_CONFIGURED
MS,OT,Occupational Therapist,MS_DHPL,Mississippi State Department of Health Professional Licensure,"SLP,AUD,OT,LMT,LPC,RD,LPN,RN","OT:27, (none):1",28,CONFIGURED
MS,PAS,Physician Assistant,,,,PA:1,1,NOT_CONFIGURED
MS,PH,Pharmacist,,,,(none):12,12,NOT_CONFIGURED
MS,PN,Practical Nurse (LPN),MS_DHPL,Mississippi State Department of Health Professional Licensure,"SLP,AUD,OT,LMT,LPC,RD,LPN,RN",(none):1,1,CONFIGURED
MS,SW,Social Worker,MS_SWMFT,Mississippi Board of Examiners for Social Workers and Marriage and Family Therapists,"LCSW,LMSW,LMFT,LPC","C:34, M:1",35,CONFIGURED
MT,AU,Audiologist,,,,SLP:1,1,NOT_CONFIGURED
MT,DAC,Drug & Alcohol Counselor,,,,BBH:1,1,NOT_CONFIGURED
MT,LPC,Licensed Professional Counselor,,,,BBH:10,10,NOT_CONFIGURED
MT,PH,Pharmacist,,,,MED:8,8,NOT_CONFIGURED
MT,PN,Practical Nurse (LPN),,,,NUR:2,2,NOT_CONFIGURED
MT,PT,Physical Therapist,,,,PTP:4,4,NOT_CONFIGURED
MT,SW,Social Worker,,,,"(none):1, BBH:1",2,NOT_CONFIGURED
NC,ABA,Applied Behavior Analyst,,,,"(none):98, A:2",100,NOT_CONFIGURED
NC,AP,Acupuncturist,,,,(none):1,1,NOT_CONFIGURED
NC,AU,Audiologist,NC_SLP_AUD,North Carolina Board of Examiners for Speech-Language Pathologists and Audiologists,"SLP,AUD",(none):21,21,CONFIGURED
NC,CP,Clinical Psychologist,NC_MENTAL_HEALTH,North Carolina Board of Licensed Clinical Mental Health Counselors,"LCMHC,LCMHCA","(none):11, PSYPACT:2",13,CONFIGURED
NC,DAC,Drug & Alcohol Counselor,NC_DAC,North Carolina Substance Abuse Professional Practice Board,"LCAS,LCAS-A,CCS,CADC","LCAS:5, (none):2, A:1, P:1",9,CONFIGURED
NC,DC,Doctor of Chiropractic,NC_CHIRO,North Carolina Board of Chiropractic Examiners,DC,(none):79,79,CONFIGURED
NC,DT,Dietitian/Nutritionist,NC_DIETETICS,North Carolina Board of Dietetics/Nutrition,"RD,LDN","L:324, (none):9, NU:3",336,CONFIGURED
NC,LC,Licensed Counselor,,,,"L:4, (none):3",7,NOT_CONFIGURED
NC,LPC,Licensed Professional Counselor,,,,"(none):6, LCAS:3, A:3, P:1, C:1",14,NOT_CONFIGURED
NC,MT,Massage Therapist,,,,(none):2,2,NOT_CONFIGURED
NC,MW,Midwife,,,,(none):20,20,NOT_CONFIGURED
NC,NP,Nurse Practitioner,,,,"(none):627, MT:1, APRN:1",629,NOT_CONFIGURED
NC,NPB,Nurse Practitioner (Broadened),,,,(none):6,6,NOT_CONFIGURED
NC,NUT,Nutritionist,,,,"L:7, NU:3",10,NOT_CONFIGURED
NC,OP,Optometrist (OP),NC_OPTOMETRY,North Carolina State Board of Examiners in Optometry,OD,(none):7,7,CONFIGURED
NC,OR,OR,,,,(none):2,2,NOT_CONFIGURED
NC,OT,Occupational Therapist,NC_OT,North Carolina Board of Occupational Therapy,"OTR,COTA",(none):1,1,CONFIGURED
